"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YLL024C","SSA2","SSA2",1.53378768036626,5.07413116030981,30.6548028702176,30.542316608302,30.3121378595391,30.5752444109468,30.6548028702176,30.542316608302,30.3121378595391,30.5752444109468,4,28.8677647993757,29.0291530314696,28.8559060333995,29.1965271632956,28.8677647993757,29.0291530314696,28.8559060333995,29.1965271632956,4
"YAL005C","SSA1","SSA1",1.29391130236937,3.76457214290772,26.2013498075986,26.1740758069835,25.8209690991251,26.3787840709634,26.2013498075986,26.1740758069835,25.8209690991251,26.3787840709634,4,24.9032960407996,25.0131638502292,24.5631385376337,24.9199351465307,24.9032960407996,25.0131638502292,24.5631385376337,24.9199351465307,4
"YHL034C","SBP1","SBP1",2.54983298633136,3.65735097556986,24.2627721657864,23.4380943483673,24.4316057403059,23.7772593290948,24.2627721657864,23.4380943483673,24.4316057403059,23.7772593290948,4,21.485371398554,NA,NA,NA,21.485371398554,21.3331686629628,20.888171107741,22.0036884689712,1
"YLR180W","SAM1","SAM1",1.1591666042117,3.48821910683656,26.0148883270899,25.6201126337207,26.0138027857307,25.7028203212023,26.0148883270899,25.6201126337207,26.0138027857307,25.7028203212023,4,24.4911215642277,24.4983228488423,24.7448367110903,24.9806765267365,24.4911215642277,24.4983228488423,24.7448367110903,24.9806765267365,4
"YLR432W","IMD3","IMD3",4.31572842888543,3.29366765554035,25.8285669116631,25.6793319015748,25.6882716556703,25.6043050472616,25.8285669116631,25.6793319015748,25.6882716556703,25.6043050472616,4,NA,NA,NA,NA,20.8133125411873,21.7788175906158,20.9722334043375,21.9731982644876,0
"YBR127C","VMA2","VMA2",1.63788666358275,3.2744387898642,26.8511470152596,26.7001499114978,26.0733078840347,26.4982163122989,26.8511470152596,26.7001499114978,26.0733078840347,26.4982163122989,4,24.9478420137753,24.5361736863091,24.7310703833858,25.35618838529,24.9478420137753,24.5361736863091,24.7310703833858,25.35618838529,4
"YLL026W","HSP104","HSP104",2.06718078379593,3.24902688857803,24.4453751067579,23.4117044118373,24.1890318450796,24.3060516736456,24.4453751067579,23.4117044118373,24.1890318450796,24.3060516736456,4,21.5522018959251,22.5197255048606,21.9110452120013,22.1004672893496,21.5522018959251,22.5197255048606,21.9110452120013,22.1004672893496,4
"YLR153C","ACS2","ACS2",1.13692264687866,3.22135406741555,25.1034158828975,24.9243823101555,24.6328403715261,25.0163131901926,25.1034158828975,24.9243823101555,24.6328403715261,25.0163131901926,4,23.5529757921919,23.8312275957016,23.6143665680258,24.1306912113378,23.5529757921919,23.8312275957016,23.6143665680258,24.1306912113378,4
"YBL099W","ATP1","ATP1",2.08631956855444,3.20188658391002,23.5476909739709,22.883305549294,23.7989708750517,23.4603899003333,23.5476909739709,22.883305549294,23.7989708750517,23.4603899003333,4,NA,NA,NA,NA,20.7762649580732,21.3662756761091,21.2518370168959,21.950701373354,0
"YNL209W;YDL229W","SSB2","SSB2",1.20423930362784,3.10216095647128,29.7509653279481,29.4446644778752,29.8910054800546,29.8127284262482,29.7509653279481,29.4446644778752,29.8910054800546,29.8127284262482,4,28.5040414326505,28.5735480354109,28.4736331116076,28.5311839179458,28.5040414326505,28.5735480354109,28.4736331116076,28.5311839179458,4
"YDL185W","VMA1","VMA1",1.14906276570297,2.94403470629317,25.9961281230715,25.8110292918622,26.3711750858749,26.0530192005466,25.9961281230715,25.8110292918622,26.3711750858749,26.0530192005466,4,25.0061596331942,24.8218693313223,24.8973990194889,24.909672654538,25.0061596331942,24.8218693313223,24.8973990194889,24.909672654538,4
"YML085C;YML124C","TUB1","TUB1",2.97001479891501,2.90227343497069,24.2019480018814,24.1212350159742,24.2290534850347,24.2712048237765,24.2019480018814,24.1212350159742,24.2290534850347,24.2712048237765,4,NA,NA,NA,NA,20.8823986236663,21.4357015107652,20.7549639119324,21.870318084643,0
"YLL018C","DPS1","DPS1",2.16135903413576,2.89917924211804,23.1088166680795,23.0256356954329,24.000067415624,23.3791477658731,23.1088166680795,23.0256356954329,24.000067415624,23.3791477658731,4,NA,NA,NA,NA,20.8220952789868,21.3348679674309,20.7290765428444,21.9821916192043,0
"YER165W","PAB1","PAB1",3.36305291927863,2.76218255522459,27.2467181315805,26.9230904153999,27.1402418889536,27.195635785423,27.2467181315805,26.9230904153999,27.1402418889536,27.195635785423,4,23.451613593364,24.0459355942762,24.5690049305279,22.9869204260744,23.451613593364,24.0459355942762,24.5690049305279,22.9869204260744,4
"YER177W;YDR099W","BMH1","BMH1",2.12489832331086,2.57318805770036,23.0390388464121,22.9467984988183,24.3515792932661,23.5849725903347,23.0390388464121,22.9467984988183,24.3515792932661,23.5849725903347,4,NA,NA,NA,NA,20.8084995294298,21.6461175264131,20.9697788206108,21.9984000591341,0
"YIL093C","RSM25","RSM25",1.69212773517978,2.50653142913349,23.430330034996,22.9796826648826,22.4358584386614,22.9809728091744,23.430330034996,22.9796826648826,22.4358584386614,22.9809728091744,4,NA,NA,NA,NA,20.7111145890566,21.4289001665417,20.9693051651669,21.9490130862302,0
"YDL055C","PSA1","PSA1",1.2881625363258,2.27371373836333,28.4866177821314,28.0344366235753,27.9546575495963,28.10948636152,28.4866177821314,28.0344366235753,27.9546575495963,28.10948636152,4,26.688991916146,26.5840550642423,26.6228235479743,27.5366776431571,26.688991916146,26.5840550642423,26.6228235479743,27.5366776431571,4
"YOR375C;YAL062W","GDH1","GDH1",2.59572353262211,2.27154965969828,23.335790500163,23.2645628656177,25.2505722447787,23.8543372922413,23.335790500163,23.2645628656177,25.2505722447787,23.8543372922413,4,NA,NA,NA,NA,20.8547369086087,21.4701472371071,21.0422352075408,21.9552494190556,0
"YJL034W","KAR2","KAR2",1.43425718586716,2.22219549907397,32.4610723300893,32.2806562461536,31.2768074695913,32.1258945204391,32.4610723300893,32.2806562461536,31.2768074695913,32.1258945204391,4,30.3882310003126,30.5818125558776,30.227107939731,31.2102503268835,30.3882310003126,30.5818125558776,30.227107939731,31.2102503268835,4
"YDR375C","BCS1","BCS1",1.2914426183268,2.14787357938147,25.3035803810066,25.4549423354936,24.5739813422292,25.5839690162464,25.3035803810066,25.4549423354936,24.5739813422292,25.5839690162464,4,23.5402595534611,24.1242361892005,23.5830221494082,24.5031847095989,23.5402595534611,24.1242361892005,23.5830221494082,24.5031847095989,4
"YJR064W","CCT5","CCT5",1.22398316637812,2.13501333699084,25.1342997158497,24.9192987168955,24.4516764709617,25.1362570805991,25.1342997158497,24.9192987168955,24.4516764709617,25.1362570805991,4,23.3034061866546,23.5293380873521,23.5254003704748,24.3874546743121,23.3034061866546,23.5293380873521,23.5254003704748,24.3874546743121,4
"YGL105W","ARC1","ARC1",1.23118314926671,2.02782008290503,23.2793759372348,23.1200960960986,24.1016538613106,23.2455544470477,23.2793759372348,23.1200960960986,24.1016538613106,23.2455544470477,4,22.6862209464703,NA,22.51101424933,NA,22.6862209464703,21.6630603420444,22.51101424933,21.9616522067802,2
"YBL039C;YJR103W","URA7","URA7",1.65086597054033,1.86210175979857,23.0576824228528,22.9773435174607,22.5959148705742,22.8678767117678,23.0576824228528,22.9773435174607,22.5959148705742,22.8678767117678,4,NA,NA,NA,NA,20.429962594385,21.3567968307346,21.0224637941017,22.086130421273,0
"YJL080C","SCP160","SCP160",1.74604471800746,1.86179166189993,22.7277925197583,23.1807559923441,24.5818161466766,23.2671375748809,22.7277925197583,23.1807559923441,24.5818161466766,23.2671375748809,4,22.1714248275187,NA,NA,NA,22.1714248275187,21.7737591249028,20.9343929018198,21.8937465073888,1
"YBL076C","ILS1","ILS1",2.66622955583019,1.78511141796292,23.4249597202141,22.8338544359647,25.7427056040102,23.5995741987471,23.4249597202141,22.8338544359647,25.7427056040102,23.5995741987471,4,NA,21.6637943461995,NA,NA,20.4864472579399,21.6637943461995,20.862178034341,21.9237560971349,1
"YHR112C","YHR112C","YHR112C",1.18171360773859,1.60278995726604,25.0913591936328,24.9527817644111,23.9725486458531,24.9900149535792,25.0913591936328,24.9527817644111,23.9725486458531,24.9900149535792,4,23.4398704416775,23.5994606945544,22.8998989824273,24.3406200078627,23.4398704416775,23.5994606945544,22.8998989824273,24.3406200078627,4
"YMR217W","GUA1","GUA1",1.7126224474056,1.52376413256101,23.0382016472516,22.8044958029754,23.8575679878804,23.5966201836134,23.0382016472516,22.8044958029754,23.8575679878804,23.5966201836134,4,NA,NA,22.7235909568593,NA,20.4882876749115,21.2123213237442,22.7235909568593,22.0221958765834,1
"YKR059W;YJL138C","TIF1","TIF1",2.10655746107752,1.50271210568156,24.2125990939544,24.7934247075643,26.9872848328367,25.6477912847062,24.2125990939544,24.7934247075643,26.9872848328367,25.6477912847062,4,24.0796892004481,22.9780770912261,23.2702782144449,22.8868255686323,24.0796892004481,22.9780770912261,23.2702782144449,22.8868255686323,4
